A Array Name	A UniGene Cluster	A Probe Set Name	B Array Name	B UniGene Cluster	B Probe Set Name	Percent Identity	Match	MinLen(Rep(A),Rep(B))	A Matches B Probe Selection Region	A Total Probes in Probe Set	B Matches A Probe Selection Region	B Total Probes in Probe Set	A Matches B Representative	B Matches A Representative	SIF Percent Identity	SIF Match	MinLen(SIF(A),SIF(B))	Good Match	Best Match
HG-U95Av2	Hs.239189	34719_at	HG-U133A	Hs.239189	203159_at	99	3984	4606	10	16	6	11	15	6	97	312	407	Y	Y
HG-U95Av2	Hs.239235	34720_at	HG-U133A	Hs.33287	209290_s_at	98	1708	2148	4	16	2	11	7	3	100	131	450	Y	Y
HG-U95Av2	Hs.239420	34723_at	HG-U133A		211727_s_at	98	1444	1629	16	16	10	11	16	11	100	369	466	Y	Y
HG-U95Av2	Hs.239436	34724_at	HG-U133A	Hs.102548	202045_s_at	100	629	853	11	16	9	11	16	9	100	386	543	Y	Y
HG-U95Av2	Hs.239436	34725_at	HG-U133A	Hs.102548	202046_s_at	99	2685	3233	16	16	8	11	16	11	100	326	351	Y	Y
HG-U95Av2	Hs.239447	34726_at	HG-U133A	Hs.250712	209530_at	99	2268	2532	16	16	8	11	16	8	100	427	446	Y	Y
HG-U95Av2	Hs.239474	34727_at	HG-U133A	Hs.4113	200848_at	98	1106	1210	16	16	7	11	16	10	100	232	284	Y	Y
HG-U95Av2	Hs.239474	34728_g_at	HG-U133A	Hs.4113	200848_at	98	1106	1210	8	16	7	11	13	10	100	53	236	Y	Y
HG-U95Av2	Hs.239492	34729_at	HG-U133A	Hs.259802	205028_at	99	3709	4750	16	16	11	11	16	11	100	175	181	Y	Y
HG-U95Av2	Hs.239492	34730_g_at	HG-U133A	Hs.259802	205028_at	99	3709	4750	16	16	11	11	16	11	100	181	181	Y	Y
HG-U95Av2	Hs.239499	34731_at	HG-U133A	Hs.239499	212424_at	98	3986	6204	8	16	4	11	16	4	100	233	507	Y	Y
HG-U95Av2	Hs.239548	34733_at	HG-U133A	Hs.288883	216457_s_at	100	275	2836	10	16	4	11	10	4	100	165	255	Y	Y
HG-U95Av2	Hs.239587	34735_at	HG-U133A	Hs.17820	214578_s_at	98	3937	4946	8	16	3	11	8	5	99	235	393	Y	Y
HG-U95Av2	Hs.23960	34736_at	HG-U133A	Hs.23960	214710_s_at	98	1232	1678	16	16	6	11	16	6	100	267	339	Y	Y
HG-U95Av2	Hs.239631	34737_at	HG-U133A	Hs.239631	203629_s_at	99	3073	3560	15	16	7	11	16	7	100	350	394	Y	Y
HG-U95Av2	Hs.239644	34738_at	HG-U133A	Hs.8889	209980_s_at	98	1068	1599	10	16	4	11	10	4	98	218	378	Y	Y
HG-U95Av2	Hs.239681	34739_at	HG-U133A	Hs.239681	215017_s_at	99	2176	2374	11	16	10	11	14	10	100	280	421	Y	Y
HG-U95Av2	Hs.239705	34740_at	HG-U133A	Hs.14845	204131_s_at	99	3603	3939	16	16	8	11	16	8	100	383	419	Y	Y
HG-U95Av2	Hs.239717	34741_at	HG-U133A	Hs.19131	203589_s_at	99	2001	2320	14	16	10	11	15	10	99	437	460	Y	Y
HG-U95Av2	Hs.239784	34743_at	HG-U133A	Hs.239784	212556_at	99	4127	4992	16	16	11	11	16	11	100	251	291	Y	Y
HG-U95Av2	Hs.239817	34744_at	HG-U133A	Hs.77798	202042_at	100	1634	2334	8	16	3	11	8	4	99	143	504	Y	Y
HG-U95Av2	Hs.239836	34745_at	HG-U133A	Hs.154545	203097_s_at	99	1705	1996	16	16	7	11	16	7	100	85	85	Y	Y
HG-U95Av2	Hs.239852	34746_at	HG-U133A	Hs.77783	212858_at	99	681	793	16	16	10	11	16	10	100	470	473	Y	Y
HG-U95Av2	Hs.2399	34747_at	HG-U133A	Hs.2399	217279_x_at	100	1997	2336	16	16	9	11	16	9	100	402	402	Y	Y
HG-U95Av2	Hs.24024	34748_at	HG-U133A	Hs.24024	205801_s_at	100	3628	4204	11	16	7	11	12	8	100	303	386	Y	Y
HG-U95Av2	Hs.24030	34749_at	HG-U133A	Hs.24030	204204_at	97	1390	1698	15	16	6	11	15	6	98	375	444	Y	Y
HG-U95Av2	Hs.24119	34752_at	HG-U133A	Hs.24119	212530_at	98	2114	2387	14	16	11	11	14	11	100	362	368	Y	Y
HG-U95Av2	Hs.24167	34753_at	HG-U133A	Hs.24167	202829_s_at	99	2283	2588	15	16	10	11	16	10	100	459	524	Y	Y
HG-U95Av2	Hs.24284	34755_at	HG-U133A	Hs.24284	215773_x_at	99	1207	1778	16	16	4	11	16	4	98	96	239	Y	Y
HG-U95Av2	Hs.24284	34756_g_at	HG-U133A	Hs.24284	214086_s_at	98	1310	1829	14	16	6	11	16	6	95	241	477	Y	Y
HG-U95Av2	Hs.24284	34757_at	HG-U133A	Hs.24284	214086_s_at	97	699	1065	15	16	6	11	15	6	98	205	355	Y	Y
HG-U95Av2	Hs.2437	34758_at	HG-U133A	Hs.2437	212351_at	98	2067	2341	16	16	10	11	16	10	100	460	503	Y	Y
HG-U95Av2	Hs.24385	34759_at	HG-U133A	Hs.24385	212907_at	97	1803	2257	16	16	4	11	16	4	100	201	281	Y	Y
HG-U95Av2	Hs.2441	34760_at	HG-U133A	Hs.2441	203799_at	98	2794	3694	11	16	6	11	11	6	100	260	446	Y	Y
HG-U95Av2	Hs.2442	34761_r_at	HG-U133A	Hs.2442	202381_at	99	3732	3865	16	16	10	11	16	10	100	400	405	Y	Y
HG-U95Av2	Hs.24439	34762_at	HG-U133A	Hs.24439	203161_s_at	99	3821	5545	15	16	7	11	16	7	98	469	547	Y	Y
HG-U95Av2	Hs.24485	34763_at	HG-U133A	Hs.24485	209259_s_at	99	3572	4096	16	16	9	11	16	9	100	403	425	Y	Y
HG-U95Av2	Hs.2450	34764_at	HG-U133A	Hs.2450	204016_at	99	3197	4203	16	16	6	11	16	6	100	225	233	Y	Y
HG-U95Av2	Hs.2471	34765_at	HG-U133A	Hs.2471	203712_at	99	1706	2112	16	16	10	11	16	10	99	480	535	Y	Y
HG-U95Av2	Hs.24713	34766_r_at	HG-U133A	Hs.24713	204342_at	97	1188	1294	12	16	10	11	15	10	100	207	287	Y	Y
HG-U95Av2	Hs.24719	34767_at	HG-U133A	Hs.24719	212508_at	98	1959	2427	16	16	8	11	16	8	100	317	343	Y	Y
HG-U95Av2	Hs.24766	34768_at	HG-U133A	Hs.24766	209476_at	98	2216	2432	15	16	11	11	15	11	100	477	500	Y	Y
HG-U95Av2	Hs.24781	34769_at	HG-U133A	Hs.326190	204231_s_at	99	1619	2063	16	16	4	11	16	4	100	79	79	Y	Y
HG-U95Av2	Hs.248	34770_at	HG-U133A	Hs.248	205027_s_at	98	2099	2763	9	16	7	11	9	7	98	264	341	Y	Y
HG-U95Av2	Hs.24879	34771_at	HG-U133A	Hs.24879	209529_at	100	780	926	9	16	3	11	9	6	100	192	532	Y	Y
HG-U95Av2	Hs.24907	34772_at	HG-U133A	Hs.24907	209789_at	100	2913	3327	16	16	8	11	16	8	100	468	473	Y	Y
HG-U95Av2	Hs.24930	34773_at	HG-U133A	Hs.24930	203667_at	98	448	574	16	16	5	11	16	5	100	301	397	Y	Y
HG-U95Av2	Hs.3873	34774_at	HG-U133A	Hs.3873	200975_at	99	1954	2279	15	16	9	11	15	9	99	310	336	Y	Y
HG-U95Av2	Hs.38972	34775_at	HG-U133A	Hs.38972	209114_at	98	956	1044	3	16	2	11	3	5	99	245	489	Y	Y
HG-U95Av2	Hs.3903	34776_at	HG-U133A	Hs.3903	218062_x_at	99	919	1273	12	16	6	11	12	6	99	369	436	Y	Y
HG-U95Av2	Hs.394	34777_at	HG-U133A	Hs.394	202912_at	96	1307	1449	15	16	8	11	15	8	99	504	507	Y	Y
HG-U95Av2	Hs.3972	34778_at	HG-U133A	Hs.288467	213909_at	98	699	778	16	16	11	11	16	11	97	383	403	Y	Y
HG-U95Av2	Hs.3972	34779_at	HG-U133A	Hs.3972	220937_s_at	98	432	783	12	16	2	11	13	7	99	130	369	Y	Y
HG-U95Av2	Hs.3989	34780_at	HG-U133A	Hs.3989	208890_s_at	99	1782	2175	16	16	9	11	16	9	100	445	445	Y	Y
HG-U95Av2	Hs.39913	34781_at	HG-U133A	Hs.39913	203261_at	99	978	1023	16	16	5	11	16	11	100	238	321	Y	Y
HG-U95Av2	Hs.40154	34782_at	HG-U133A	Hs.40154	203298_s_at	99	4826	5756	15	16	6	11	16	6	100	294	399	Y	Y
HG-U95Av2	Hs.40323	34783_s_at	HG-U133A	Hs.40323	209974_s_at	99	1210	1392	16	16	7	11	16	7	100	249	307	Y	Y
HG-U95Av2	Hs.40342	34784_at	HG-U133A	Hs.40342	202795_x_at	98	1169	1591	16	16	7	11	16	7	100	317	317	Y	Y
HG-U95Av2	Hs.4084	34785_at	HG-U133A	Hs.4084	212209_at	99	5211	6183	16	16	11	11	16	11	100	427	427	Y	Y
HG-U95Av2	Hs.4096	34786_at	HG-U133A	Hs.321707	212689_s_at	99	3578	4328	16	16	9	11	16	9	100	429	451	Y	Y
HG-U95Av2	Hs.4099	34787_at	HG-U133A	Hs.4099	208709_s_at	99	3097	3611	11	16	2	11	11	8	99	166	459	Y	Y
HG-U95Av2	Hs.41072	34789_at	HG-U133A	Hs.41072	211474_s_at	98	584	1523	15	16	7	11	15	7	98	396	439	Y	Y
HG-U95Av2	Hs.4112	34790_at	HG-U133A	Hs.278544	209608_s_at	99	818	1452	14	16	6	11	16	6	100	111	186	Y	Y
HG-U95Av2	Hs.4112	34791_at	HG-U133A	Hs.4112	208778_s_at	99	1247	1919	16	16	5	11	16	7	100	200	305	Y	Y
HG-U95Av2	Hs.4113	34792_at	HG-U133A	Hs.4113	200850_s_at	99	1977	2258	16	16	10	11	16	10	100	355	381	Y	Y
HG-U95Av2	Hs.4114	34793_s_at	HG-U133A	Hs.4114	201215_at	99	2504	3089	16	16	6	11	16	9	100	343	395	Y	Y
HG-U95Av2	Hs.41270	34795_at	HG-U133A	Hs.41270	202620_s_at	98	3324	3503	15	16	11	11	15	11	99	468	473	Y	Y
HG-U95Av2	Hs.4147	34796_at	HG-U133A	Hs.4147	201398_s_at	100	2479	2722	11	16	7	11	11	10	100	155	434	Y	Y
HG-U95Av2	Hs.41569	34797_at	HG-U133A	Hs.41569	210946_at	98	1334	1566	13	16	9	11	13	9	100	253	253	Y	Y
HG-U95Av2	Hs.41714	34798_at	HG-U133A	Hs.41714	202387_at	98	1260	1311	16	16	9	11	16	9	100	212	212	Y	Y
HG-U95Av2		347_s_at	HG-U133A	Hs.3463	200926_at	100	488	488	16	16	11	11	16	11	100	197	205	Y	Y
HG-U95Av2	Hs.4193	34800_at	HG-U133A		211596_s_at	99	1510	1985	14	16	2	11	14	7	100	159	421	Y	Y
HG-U95Av2	Hs.4198	34801_at	HG-U133A	Hs.273397	203117_s_at	99	3955	4607	16	16	9	11	16	11	100	445	461	Y	Y
HG-U95Av2	Hs.4217	34802_at	HG-U133A	Hs.159263	209156_s_at	98	980	1680	16	16	7	11	16	7	98	245	361	Y	Y
HG-U95Av2	Hs.42400	34803_at	HG-U133A	Hs.42400	213327_s_at	97	1370	1979	11	16	6	11	11	6	99	109	183	Y	Y
HG-U95Av2	Hs.42484	34804_at	HG-U133A	Hs.42484	201919_at	99	3825	4257	16	16	11	11	16	11	100	367	379	Y	Y
HG-U95Av2	Hs.4253	34805_at	HG-U133A	Hs.4253	203119_at	96	540	812	16	16	5	11	16	5	95	274	343	Y	Y
HG-U95Av2	Hs.4253	34806_at	HG-U133A	Hs.299567	206361_at	99	2263	2901	16	16	5	11	16	5	99	424	465	Y	Y
HG-U95Av2	Hs.42644	34807_at	HG-U133A	Hs.42644	207506_at	98	1244	1929	16	16	2	11	16	2	99	153	335	Y	Y
HG-U95Av2	Hs.4278	34808_at	HG-U133A	Hs.4278	213034_at	98	3063	3993	16	16	11	11	16	11	99	331	335	Y	Y
HG-U95Av2	Hs.4278	34809_at	HG-U133A	Hs.4278	204156_at	98	2086	2808	14	16	8	11	16	8	100	245	268	Y	Y
HG-U95Av2	Hs.4288	34810_at	HG-U133A	Hs.4288	212228_s_at	99	1224	1651	15	16	9	11	15	9	100	347	466	Y	Y
HG-U95Av2	Hs.429	34811_at	HG-U133A	Hs.429	207508_at	100	476	826	15	16	3	11	16	3	100	147	384	Y	Y
HG-U95Av2	Hs.4291	34812_at	HG-U133A	Hs.4291	215749_s_at	98	1285	1570	16	16	5	11	16	6	99	176	390	Y	Y
HG-U95Av2	Hs.4310	34813_at	HG-U133A	Hs.4310	201018_at	100	2931	3363	15	16	9	11	16	9	100	443	514	Y	Y
HG-U95Av2	Hs.4311	34814_at	HG-U133A	Hs.4311	201177_s_at	99	1358	1853	15	16	11	11	16	11	100	459	461	Y	Y
HG-U95Av2	Hs.4316	34816_at	HG-U133A	Hs.306094	212375_at	100	923	948	16	16	9	11	16	9	100	352	377	Y	Y
HG-U95Av2	Hs.43509	34817_s_at	HG-U133A	Hs.43509	207798_s_at	98	1078	1210	12	16	7	11	16	7	94	265	278	Y	Y
HG-U95Av2	Hs.43697	34818_at	HG-U133A	Hs.43697	203349_s_at	99	3500	4071	15	16	11	11	16	11	100	482	484	Y	Y
HG-U95Av2	Hs.43910	34819_at	HG-U133A	Hs.43910	208405_s_at	99	2223	2427	15	16	7	11	16	7	99	371	448	Y	Y
HG-U95Av2	Hs.44	34820_at	HG-U133A	Hs.44	209465_x_at	100	1417	1600	13	16	9	11	16	9	100	395	423	Y	Y
HG-U95Av2	Hs.44468	34821_at	HG-U133A	Hs.44468	209479_at	99	1043	1256	15	16	8	11	16	8	99	399	452	Y	Y
HG-U95Av2	Hs.44585	34822_at	HG-U133A	Hs.44585	203120_at	100	3489	4534	7	16	3	11	8	4	100	302	531	Y	Y
HG-U95Av2	Hs.44926	34823_at	HG-U133A	Hs.44926	203717_at	99	3176	3407	12	16	6	11	12	6	98	327	408	Y	Y
HG-U95Av2	Hs.4552	34824_at	HG-U133A	Hs.4552	215884_s_at	98	1550	1896	14	16	6	11	16	6	100	432	530	Y	Y
HG-U95Av2	Hs.46847	34825_at	HG-U133A	Hs.46847	202266_at	99	1731	1936	16	16	7	11	16	7	100	397	414	Y	Y
HG-U95Av2	Hs.469	34826_at	HG-U133A	Hs.469	201093_x_at	97	2037	2277	14	16	5	11	14	5	100	211	281	Y	Y
HG-U95Av2	Hs.47061	34827_at	HG-U133A	Hs.47061	209333_at	100	3452	4120	14	16	7	11	15	8	100	415	498	Y	Y
HG-U95Av2	Hs.47062	34828_at	HG-U133A	Hs.181357	212955_s_at	97	668	867	15	16	9	11	15	9	100	190	305	Y	Y
HG-U95Av2	Hs.4747	34829_at	HG-U133A	Hs.4747	201479_at	99	2149	2422	14	16	7	11	16	7	100	432	481	Y	Y
HG-U95Av2	Hs.4750	34830_at	HG-U133A		208091_s_at	99	975	1182	14	16	7	11	14	7	99	405	430	Y	Y
HG-U95Av2	Hs.4764	34831_at	HG-U133A	Hs.4764	203906_at	97	1634	2749	13	16	2	11	16	2	100	45	115	Y	Y
HG-U95Av2	Hs.4764	34832_s_at	HG-U133A	Hs.4764	203907_s_at	100	3539	4148	15	16	10	11	16	10	100	424	468	Y	Y
HG-U95Av2	Hs.4766	34833_at	HG-U133A	Hs.4766	201863_at	99	1201	1465	16	16	5	11	16	5	98	209	423	Y	Y
HG-U95Av2	Hs.4770	34834_at	HG-U133A	Hs.4770	201269_s_at	99	4129	4890	14	16	10	11	15	10	100	465	498	Y	Y
HG-U95Av2	Hs.4788	34835_at	HG-U133A	Hs.4788	208759_at	98	2352	2949	16	16	7	11	16	7	97	491	508	Y	Y
HG-U95Av2	Hs.479	34836_at	HG-U133A	Hs.479	201140_s_at	99	1417	1590	14	16	8	11	16	8	99	294	445	Y	Y
HG-U95Av2	Hs.4791	34837_at	HG-U133A	Hs.4791	212480_at	99	4097	5558	16	16	2	11	16	2	97	266	392	Y	Y
HG-U95Av2	Hs.4812	34839_at	HG-U133A	Hs.279039	205273_s_at	98	2084	2579	16	16	8	11	16	9	99	456	541	Y	Y
HG-U95Av2	Hs.4815	34840_at	HG-U133A	Hs.288232	212812_at	99	1029	1766	15	16	8	11	15	9	100	266	374	Y	Y
HG-U95Av2	Hs.4835	34841_at	HG-U133A	Hs.4835	210949_s_at	100	1201	1507	16	16	9	11	16	10	100	324	381	Y	Y
HG-U95Av2	Hs.48375	34842_at	HG-U133A	Hs.48375	201522_x_at	99	1082	1326	10	16	5	11	10	8	100	157	421	Y	Y
HG-U95Av2	Hs.48450	34843_at	HG-U133A	Hs.48450	203604_at	96	1031	1307	16	16	8	11	16	8	100	269	269	Y	Y
HG-U95Av2	Hs.4877	34845_at	HG-U133A	Hs.4877	201569_s_at	99	1546	1674	16	16	11	11	16	11	100	131	154	Y	Y
HG-U95Av2	Hs.4884	34847_s_at	HG-U133A	Hs.4884	210404_x_at	100	1163	1727	14	16	5	11	14	5	100	311	538	Y	Y
HG-U95Av2	Hs.48876	34848_at	HG-U133A	Hs.48876	208647_at	99	1764	2101	16	16	4	11	16	8	99	260	355	Y	Y
HG-U95Av2	Hs.4888	34849_at	HG-U133A	Hs.4888	200802_at	99	1488	1846	13	16	5	11	15	6	100	446	541	Y	Y
HG-U95Av2	Hs.4890	34850_at	HG-U133A	Hs.4890	210024_s_at	100	1122	1216	15	16	11	11	16	11	100	464	478	Y	Y
HG-U95Av2	Hs.48915	34851_at	HG-U133A	Hs.48915	204092_s_at	99	1980	2240	14	16	4	11	16	4	0	0	0	Y	Y
HG-U95Av2	Hs.48915	34852_g_at	HG-U133A	Hs.250822	208079_s_at	99	1495	2033	16	16	10	11	16	11	97	172	521	Y	Y
HG-U95Av2	Hs.48998	34853_at	HG-U133A	Hs.48998	204359_at	99	5918	7527	15	16	3	11	16	3	100	149	219	Y	Y
HG-U95Av2	Hs.4900	34854_at	HG-U133A	Hs.4900	208424_s_at	99	1423	2063	16	16	9	11	16	9	100	271	302	Y	Y
HG-U95Av2	Hs.49007	34855_at	HG-U133A	Hs.5324	212720_at	99	475	1844	14	16	7	11	14	7	99	373	426	Y	Y
HG-U95Av2	Hs.4934	34857_at	HG-U133A	Hs.4934	212297_at	99	2278	2434	15	16	11	11	15	11	100	447	473	Y	Y
HG-U95Av2	Hs.4935	34858_at	HG-U133A	Hs.4935	212564_at	99	3220	3673	16	16	11	11	16	11	100	437	457	Y	Y
HG-U95Av2	Hs.4943	34859_at	HG-U133A	Hs.4943	213627_at	98	833	1213	16	16	5	11	16	5	0	0	0	Y	Y
HG-U95Av2	Hs.4943	34860_g_at	HG-U133A	Hs.4943	213627_at	98	833	1213	12	16	5	11	12	5	100	119	208	Y	Y
HG-U95Av2	Hs.4953	34861_at	HG-U133A	Hs.4953	202106_at	100	5494	6640	15	16	11	11	16	11	100	450	480	Y	Y
HG-U95Av2	Hs.4963	34862_at	HG-U133A	Hs.238126	201826_s_at	99	1980	2123	16	16	10	11	16	10	99	336	357	Y	Y
HG-U95Av2	Hs.4973	34864_at	HG-U133B	Hs.4973	200070_at	97	1771	2037	16	16	10	11	16	10	100	458	460	Y	Y
HG-U95Av2	Hs.4973	34864_at	HG-U133A	Hs.4973	200070_at	97	1771	2037	16	16	10	11	16	10	100	458	460	Y	Y
HG-U95Av2	Hs.49767	34865_at	HG-U133A	Hs.49767	203606_at	100	468	547	16	16	7	11	16	7	100	337	355	Y	Y
HG-U95Av2	Hs.4988	34866_at	HG-U133A	Hs.4988	212098_at	98	1706	2015	16	16	10	11	16	10	99	459	464	Y	Y
HG-U95Av2	Hs.49881	34867_at	HG-U133A	Hs.49881	214285_at	99	552	970	3	16	5	11	3	5	100	108	169	Y	Y
HG-U95Av2	Hs.4990	34868_at	HG-U133A	Hs.4990	212147_at	99	3717	4398	16	16	9	11	16	9	100	425	493	Y	Y
HG-U95Av2	Hs.49998	34869_at	HG-U133A	Hs.49998	213717_at	99	1339	1623	16	16	9	11	16	9	100	352	367	Y	Y
HG-U95Av2	Hs.49998	34870_at	HG-U133A	Hs.49998	213371_at	98	3708	4640	13	16	8	11	16	8	100	88	233	Y	Y
HG-U95Av2	Hs.5019	34871_at	HG-U133A	Hs.5019	212313_at	98	1472	1695	16	16	6	11	16	6	99	367	406	Y	Y
HG-U95Av2	Hs.5025	34873_at	HG-U133A	Hs.5025	203961_at	99	7719	8628	16	16	8	11	16	8	100	271	271	Y	Y
HG-U95Av2	Hs.5038	34874_at	HG-U133A	Hs.5038	203718_at	98	3650	4391	16	16	8	11	16	8	98	239	246	Y	Y
HG-U95Av2	Hs.50421	34875_r_at	HG-U133A	Hs.50421	202034_x_at	99	5884	6614	16	16	5	11	16	9	100	313	341	Y	Y
HG-U95Av2	Hs.5057	34876_at	HG-U133A	Hs.5057	201941_at	99	7296	8108	11	16	6	11	11	9	100	177	428	Y	Y
HG-U95Av2	Hs.50651	34877_at	HG-U133A	Hs.50651	201648_at	99	586	594	16	16	10	11	16	10	100	272	272	Y	Y
HG-U95Av2	Hs.50758	34878_at	HG-U133A	Hs.50758	201663_s_at	99	3735	4086	15	16	5	11	15	5	100	308	401	Y	Y
HG-U95Av2	Hs.5085	34879_at	HG-U133A	Hs.5085	202673_at	100	975	1047	16	16	10	11	16	10	100	457	492	Y	Y
HG-U95Av2	Hs.50889	34881_at	HG-U133A	Hs.50889	205163_at	97	656	662	16	16	5	11	16	5	97	420	434	Y	Y
HG-U95Av2	Hs.5092	34882_at	HG-U133A	Hs.296585	200875_s_at	96	1761	1973	15	16	9	11	15	9	97	458	494	Y	Y
HG-U95Av2	Hs.5094	34883_at	HG-U133A	Hs.5094	208632_at	99	3186	3839	13	16	10	11	16	10	100	415	482	Y	Y
HG-U95Av2	Hs.50966	34884_at	HG-U133A	Hs.50966	204920_at	99	4623	5761	16	16	9	11	16	9	100	195	270	Y	Y
HG-U95Av2	Hs.5097	34885_at	HG-U133A	Hs.5097	201079_at	98	1300	1491	16	16	3	11	16	3	100	269	388	Y	Y
HG-U95Av2	Hs.5100	34886_at	HG-U133A	Hs.263671	212398_at	98	1307	3005	16	16	6	11	16	8	100	261	337	Y	Y
HG-U95Av2	Hs.5100	34887_at	HG-U133A	Hs.263671	212397_at	100	1331	1459	15	16	5	11	16	11	100	274	480	Y	Y
HG-U95Av2	Hs.5119	34889_at	HG-U133A	Hs.281866	201972_at	99	1541	2014	14	16	10	11	15	10	100	432	477	Y	Y
HG-U95Av2	Hs.5120	34891_at	HG-U133A	Hs.5120	200703_at	96	582	643	16	16	3	11	16	5	100	70	70	Y	Y
HG-U95Av2	Hs.51233	34892_at	HG-U133A	Hs.51233	209295_at	99	727	3719	16	16	9	11	16	9	100	130	159	Y	Y
HG-U95Av2	Hs.51299	34893_at	HG-U133A	Hs.51299	202941_at	100	809	827	16	16	9	11	16	9	100	401	461	Y	Y
HG-U95Av2	Hs.125532	34894_r_at	HG-U133A	Hs.125532	205847_at	98	1097	1201	16	16	5	11	16	5	98	442	452	Y	Y
HG-U95Av2	Hs.125670	34895_at	HG-U133A	Hs.300208	216392_s_at	100	1939	2152	6	16	4	11	7	8	100	166	470	Y	Y
HG-U95Av2	Hs.125682	34897_at	HG-U133A	Hs.125682	214373_at	99	305	472	15	16	6	11	15	6	100	205	352	Y	Y
HG-U95Av2	Hs.1257	34898_at	HG-U133A	Hs.270833	205239_at	100	1160	1230	16	16	9	11	16	9	99	393	449	Y	Y
HG-U95Av2	Hs.125836	34899_at	HG-U133A	Hs.125836	213922_at	99	2923	3400	13	16	11	11	13	11	100	186	203	Y	Y
HG-U95Av2		348_at	HG-U133A	Hs.20830	209680_s_at	100	1729	1779	16	16	10	11	16	10	100	277	277	Y	Y
HG-U95Av2	Hs.125878	34900_at	HG-U133A	Hs.125878	206322_at	99	1758	2153	12	16	6	11	13	6	98	341	489	Y	Y
HG-U95Av2	Hs.125902	34901_at	HG-U133A	Hs.125902	207213_s_at	99	958	1152	14	16	4	11	14	4	99	322	406	Y	Y
HG-U95Av2	Hs.127338	34902_at	HG-U133A	Hs.127338	215109_at	99	4500	5947	12	16	11	11	16	11	100	77	88	Y	Y
HG-U95Av2	Hs.127986	34903_at	HG-U133A	Hs.114012	214343_s_at	99	549	623	16	16	11	11	16	11	100	170	170	Y	Y
HG-U95Av2	Hs.128095	34904_at	HG-U133A	Hs.249141	214966_at	99	2471	2943	16	16	11	11	16	11	100	207	215	Y	Y
HG-U95Av2	Hs.128095	34905_at	HG-U133A	Hs.128095	217509_x_at	100	170	414	9	16	9	11	9	9	100	119	135	Y	Y
HG-U95Av2	Hs.128316	34907_at	HG-U133A	Hs.128316	205986_at	100	4515	5140	16	16	6	11	16	6	99	294	319	Y	Y
HG-U95Av2	Hs.128384	34908_at	HG-U133A	Hs.128384	213679_at	99	2580	2772	16	16	10	11	16	10	100	493	493	Y	Y
HG-U95Av2	Hs.128653	34909_at	HG-U133A	Hs.128653	217097_s_at	99	1646	1767	5	16	8	11	5	8	100	112	173	Y	Y
HG-U95Av2	Hs.128653	34910_s_at	HG-U133A	Hs.128653	215286_s_at	99	1233	1292	16	16	10	11	16	10	100	248	255	Y	Y
HG-U95Av2	Hs.128653	34911_r_at	HG-U133A	Hs.128653	215286_s_at	99	1233	1292	12	16	10	11	12	10	0	0	0	Y	Y
HG-U95Av2	Hs.129208	34912_at	HG-U133A	Hs.129208	206324_s_at	98	1305	1742	16	16	4	11	16	4	99	233	375	Y	Y
HG-U95Av2	Hs.1294	34913_at	HG-U133A	Hs.328199	217515_s_at	99	439	463	11	16	9	11	13	9	100	304	323	Y	Y
HG-U95Av2	Hs.129758	34914_at	HG-U133A	Hs.129758	211178_s_at	99	1089	1382	12	16	7	11	12	7	99	352	505	Y	Y
HG-U95Av2	Hs.129763	34915_at	HG-U133A	Hs.129763	207053_at	99	2719	3250	15	16	6	11	16	6	100	32	123	Y	Y
HG-U95Av2	Hs.129780	34916_s_at	HG-U133A	Hs.129780	214228_x_at	99	939	1059	10	16	7	11	16	7	99	253	376	Y	Y
HG-U95Av2	Hs.129780	34917_at	HG-U133A	Hs.129780	208023_at	100	1112	1358	15	16	5	11	16	5	100	172	308	Y	Y
HG-U95Av2	Hs.129783	34918_at	HG-U133A	Hs.129783	210363_s_at	99	851	955	12	16	5	11	13	8	99	331	479	Y	Y
HG-U95Av2	Hs.129811	34919_at	HG-U133A	Hs.129811	206523_at	99	1583	1839	16	16	8	11	16	8	99	312	411	Y	Y
HG-U95Av2	Hs.129829	34920_at	HG-U133A	Hs.129829	208090_s_at	100	1367	1545	15	16	11	11	16	11	100	526	526	Y	Y
HG-U95Av2	Hs.129883	34921_at	HG-U133A	Hs.129883	210169_at	99	4344	5879	16	16	5	11	16	5	93	313	386	Y	Y
HG-U95Av2	Hs.129887	34922_at	HG-U133A	Hs.129887	206898_at	99	1178	1457	16	16	9	11	16	9	100	309	393	Y	Y
HG-U95Av2	Hs.129892	34923_at	HG-U133A	Hs.129892	214819_at	99	5327	6035	14	16	10	11	14	10	100	415	431	Y	Y
HG-U95Av2	Hs.130760	34925_at	HG-U133A	Hs.130760	201958_s_at	99	3248	3763	16	16	9	11	16	10	100	232	232	Y	Y
HG-U95Av2	Hs.1309	34926_at	HG-U133A	Hs.1309	210325_at	100	1809	2072	16	16	7	11	16	8	100	472	498	Y	Y
HG-U95Av2	Hs.1310	34927_at	HG-U133A	Hs.1310	206749_at	99	1054	1295	13	16	6	11	13	6	100	319	319	Y	Y
HG-U95Av2	Hs.13128	34928_at	HG-U133A	Hs.13128	206416_at	99	1837	2039	14	16	11	11	16	11	100	155	159	Y	Y
HG-U95Av2	Hs.1314	34929_at	HG-U133A	Hs.1314	206729_at	99	2890	3630	15	16	8	11	15	9	98	423	517	Y	Y
